Memory Length4000;;;;;;;
Trigger Level0.000E+00;;;;;;;
SourceCH1;;;;;;;
Probe1X;;;;;;;
Vertical UnitsV;;;;;;;
Vertical Scale;1.00E+00;;;;;;
Vertical Position;-4.00E-02;;;;;;
Horizontal Unitss;;;;;;;
Horizontal Scale5.000E-02;;;;;;;
Horizontal Position0.000E+00;;;;;;;
Horizontal ModeRoll Mode;;;;;;;
Sampling Period;2.00E-04;;;;;;
FirmwareV1.12;;;;;;;
Time ;;Escalas de tiempo;Tiempo(s);Waveform Data Ch1;Ch1 (V);Waveform Data Ch1;Ch2 (V)
ModeFast;;;;;;;
Waveform Data;;;;;;;
26;;3276;6.55E-01;1.04E+00;4.16E-02;;
26;;3277;6.55E-01;1.04E+00;4.16E-02;;
26;;3278;6.56E-01;1.04E+00;4.16E-02;;
26;;3279;6.56E-01;1.04E+00;4.16E-02;;
26;;3280;6.56E-01;1.04E+00;4.16E-02;;
26;;3281;6.56E-01;1.04E+00;4.16E-02;;
25;;3282;6.56E-01;1.00E+00;4.00E-02;;
26;;3283;6.57E-01;1.04E+00;4.16E-02;;
26;;3284;6.57E-01;1.04E+00;4.16E-02;;
25;;3285;6.57E-01;1.00E+00;4.00E-02;;
26;;3286;6.57E-01;1.04E+00;4.16E-02;;
26;;3287;6.57E-01;1.04E+00;4.16E-02;;
25;;3288;6.58E-01;1.00E+00;4.00E-02;;
26;;3289;6.58E-01;1.04E+00;4.16E-02;;
26;;3290;6.58E-01;1.04E+00;4.16E-02;;
26;;3291;6.58E-01;1.04E+00;4.16E-02;;
26;;3292;6.58E-01;1.04E+00;4.16E-02;;
26;;3293;6.59E-01;1.04E+00;4.16E-02;;
26;;3294;6.59E-01;1.04E+00;4.16E-02;;
25;;3295;6.59E-01;1.00E+00;4.00E-02;;
25;;3296;6.59E-01;1.00E+00;4.00E-02;;
25;;3297;6.59E-01;1.00E+00;4.00E-02;;
25;;3298;6.60E-01;1.00E+00;4.00E-02;;
25;;3299;6.60E-01;1.00E+00;4.00E-02;;
26;;3300;6.60E-01;1.04E+00;4.16E-02;;
25;;3301;6.60E-01;1.00E+00;4.00E-02;;
26;;3302;6.60E-01;1.04E+00;4.16E-02;;
25;;3303;6.61E-01;1.00E+00;4.00E-02;;
25;;3304;6.61E-01;1.00E+00;4.00E-02;;
25;;3305;6.61E-01;1.00E+00;4.00E-02;;
25;;3306;6.61E-01;1.00E+00;4.00E-02;;
25;;3307;6.61E-01;1.00E+00;4.00E-02;;
25;;3308;6.62E-01;1.00E+00;4.00E-02;;
26;;3309;6.62E-01;1.04E+00;4.16E-02;;
26;;3310;6.62E-01;1.04E+00;4.16E-02;;
25;;3311;6.62E-01;1.00E+00;4.00E-02;;
26;;3312;6.62E-01;1.04E+00;4.16E-02;;
25;;3313;6.63E-01;1.00E+00;4.00E-02;;
25;;3314;6.63E-01;1.00E+00;4.00E-02;;
25;;3315;6.63E-01;1.00E+00;4.00E-02;;
25;;3316;6.63E-01;1.00E+00;4.00E-02;;
25;;3317;6.63E-01;1.00E+00;4.00E-02;;
25;;3318;6.64E-01;1.00E+00;4.00E-02;;
25;;3319;6.64E-01;1.00E+00;4.00E-02;;
25;;3320;6.64E-01;1.00E+00;4.00E-02;;
25;;3321;6.64E-01;1.00E+00;4.00E-02;;
25;;3322;6.64E-01;1.00E+00;4.00E-02;;
25;;3323;6.65E-01;1.00E+00;4.00E-02;;
25;;3324;6.65E-01;1.00E+00;4.00E-02;;
25;;3325;6.65E-01;1.00E+00;4.00E-02;;
25;;3326;6.65E-01;1.00E+00;4.00E-02;;
25;;3327;6.65E-01;1.00E+00;4.00E-02;;
25;;3328;6.66E-01;1.00E+00;4.00E-02;;
24;;3329;6.66E-01;9.60E-01;3.84E-02;;
25;;3330;6.66E-01;1.00E+00;4.00E-02;;
25;;3331;6.66E-01;1.00E+00;4.00E-02;;
25;;3332;6.66E-01;1.00E+00;4.00E-02;;
25;;3333;6.67E-01;1.00E+00;4.00E-02;;
24;;3334;6.67E-01;9.60E-01;3.84E-02;;
24;;3335;6.67E-01;9.60E-01;3.84E-02;;
25;;3336;6.67E-01;1.00E+00;4.00E-02;;
24;;3337;6.67E-01;9.60E-01;3.84E-02;;
25;;3338;6.68E-01;1.00E+00;4.00E-02;;
24;;3339;6.68E-01;9.60E-01;3.84E-02;;
24;;3340;6.68E-01;9.60E-01;3.84E-02;;
24;;3341;6.68E-01;9.60E-01;3.84E-02;;
24;;3342;6.68E-01;9.60E-01;3.84E-02;;
25;;3343;6.69E-01;1.00E+00;4.00E-02;;
24;;3344;6.69E-01;9.60E-01;3.84E-02;;
24;;3345;6.69E-01;9.60E-01;3.84E-02;;
24;;3346;6.69E-01;9.60E-01;3.84E-02;;
24;;3347;6.69E-01;9.60E-01;3.84E-02;;
24;;3348;6.70E-01;9.60E-01;3.84E-02;;
24;;3349;6.70E-01;9.60E-01;3.84E-02;;
24;;3350;6.70E-01;9.60E-01;3.84E-02;;
24;;3351;6.70E-01;9.60E-01;3.84E-02;;
24;;3352;6.70E-01;9.60E-01;3.84E-02;;
24;;3353;6.71E-01;9.60E-01;3.84E-02;;
24;;3354;6.71E-01;9.60E-01;3.84E-02;;
24;;3355;6.71E-01;9.60E-01;3.84E-02;;
24;;3356;6.71E-01;9.60E-01;3.84E-02;;
24;;3357;6.71E-01;9.60E-01;3.84E-02;;
24;;3358;6.72E-01;9.60E-01;3.84E-02;;
24;;3359;6.72E-01;9.60E-01;3.84E-02;;
24;;3360;6.72E-01;9.60E-01;3.84E-02;;
23;;3361;6.72E-01;9.20E-01;3.68E-02;;
24;;3362;6.72E-01;9.60E-01;3.84E-02;;
24;;3363;6.73E-01;9.60E-01;3.84E-02;;
24;;3364;6.73E-01;9.60E-01;3.84E-02;;
24;;3365;6.73E-01;9.60E-01;3.84E-02;;
24;;3366;6.73E-01;9.60E-01;3.84E-02;;
24;;3367;6.73E-01;9.60E-01;3.84E-02;;
23;;3368;6.74E-01;9.20E-01;3.68E-02;;
23;;3369;6.74E-01;9.20E-01;3.68E-02;;
23;;3370;6.74E-01;9.20E-01;3.68E-02;;
23;;3371;6.74E-01;9.20E-01;3.68E-02;;
23;;3372;6.74E-01;9.20E-01;3.68E-02;;
23;;3373;6.75E-01;9.20E-01;3.68E-02;;
23;;3374;6.75E-01;9.20E-01;3.68E-02;;
24;;3375;6.75E-01;9.60E-01;3.84E-02;;
23;;3376;6.75E-01;9.20E-01;3.68E-02;;
23;;3377;6.75E-01;9.20E-01;3.68E-02;;
23;;3378;6.76E-01;9.20E-01;3.68E-02;;
23;;3379;6.76E-01;9.20E-01;3.68E-02;;
23;;3380;6.76E-01;9.20E-01;3.68E-02;;
22;;3381;6.76E-01;8.80E-01;3.52E-02;;
23;;3382;6.76E-01;9.20E-01;3.68E-02;;
23;;3383;6.77E-01;9.20E-01;3.68E-02;;
23;;3384;6.77E-01;9.20E-01;3.68E-02;;
22;;3385;6.77E-01;8.80E-01;3.52E-02;;
23;;3386;6.77E-01;9.20E-01;3.68E-02;;
22;;3387;6.77E-01;8.80E-01;3.52E-02;;
23;;3388;6.78E-01;9.20E-01;3.68E-02;;
22;;3389;6.78E-01;8.80E-01;3.52E-02;;
23;;3390;6.78E-01;9.20E-01;3.68E-02;;
23;;3391;6.78E-01;9.20E-01;3.68E-02;;
22;;3392;6.78E-01;8.80E-01;3.52E-02;;
22;;3393;6.79E-01;8.80E-01;3.52E-02;;
23;;3394;6.79E-01;9.20E-01;3.68E-02;;
22;;3395;6.79E-01;8.80E-01;3.52E-02;;
22;;3396;6.79E-01;8.80E-01;3.52E-02;;
22;;3397;6.79E-01;8.80E-01;3.52E-02;;
21;;3398;6.80E-01;8.40E-01;3.36E-02;;
22;;3399;6.80E-01;8.80E-01;3.52E-02;;
22;;3400;6.80E-01;8.80E-01;3.52E-02;;
21;;3401;6.80E-01;8.40E-01;3.36E-02;;
21;;3402;6.80E-01;8.40E-01;3.36E-02;;
22;;3403;6.81E-01;8.80E-01;3.52E-02;;
22;;3404;6.81E-01;8.80E-01;3.52E-02;;
21;;3405;6.81E-01;8.40E-01;3.36E-02;;
21;;3406;6.81E-01;8.40E-01;3.36E-02;;
21;;3407;6.81E-01;8.40E-01;3.36E-02;;
20;;3408;6.82E-01;8.00E-01;3.20E-02;;
21;;3409;6.82E-01;8.40E-01;3.36E-02;;
21;;3410;6.82E-01;8.40E-01;3.36E-02;;
20;;3411;6.82E-01;8.00E-01;3.20E-02;;
21;;3412;6.82E-01;8.40E-01;3.36E-02;;
20;;3413;6.83E-01;8.00E-01;3.20E-02;;
20;;3414;6.83E-01;8.00E-01;3.20E-02;;
20;;3415;6.83E-01;8.00E-01;3.20E-02;;
20;;3416;6.83E-01;8.00E-01;3.20E-02;;
20;;3417;6.83E-01;8.00E-01;3.20E-02;;
20;;3418;6.84E-01;8.00E-01;3.20E-02;;
20;;3419;6.84E-01;8.00E-01;3.20E-02;;
20;;3420;6.84E-01;8.00E-01;3.20E-02;;
20;;3421;6.84E-01;8.00E-01;3.20E-02;;
20;;3422;6.84E-01;8.00E-01;3.20E-02;;
20;;3423;6.85E-01;8.00E-01;3.20E-02;;
20;;3424;6.85E-01;8.00E-01;3.20E-02;;
20;;3425;6.85E-01;8.00E-01;3.20E-02;;
20;;3426;6.85E-01;8.00E-01;3.20E-02;;
20;;3427;6.85E-01;8.00E-01;3.20E-02;;
20;;3428;6.86E-01;8.00E-01;3.20E-02;;
20;;3429;6.86E-01;8.00E-01;3.20E-02;;
20;;3430;6.86E-01;8.00E-01;3.20E-02;;
19;;3431;6.86E-01;7.60E-01;3.04E-02;;
20;;3432;6.86E-01;8.00E-01;3.20E-02;;
20;;3433;6.87E-01;8.00E-01;3.20E-02;;
19;;3434;6.87E-01;7.60E-01;3.04E-02;;
20;;3435;6.87E-01;8.00E-01;3.20E-02;;
19;;3436;6.87E-01;7.60E-01;3.04E-02;;
19;;3437;6.87E-01;7.60E-01;3.04E-02;;
19;;3438;6.88E-01;7.60E-01;3.04E-02;;
19;;3439;6.88E-01;7.60E-01;3.04E-02;;
19;;3440;6.88E-01;7.60E-01;3.04E-02;;
19;;3441;6.88E-01;7.60E-01;3.04E-02;;
18;;3442;6.88E-01;7.20E-01;2.88E-02;;
18;;3443;6.89E-01;7.20E-01;2.88E-02;;
19;;3444;6.89E-01;7.60E-01;3.04E-02;;
19;;3445;6.89E-01;7.60E-01;3.04E-02;;
19;;3446;6.89E-01;7.60E-01;3.04E-02;;
19;;3447;6.89E-01;7.60E-01;3.04E-02;;
19;;3448;6.90E-01;7.60E-01;3.04E-02;;
19;;3449;6.90E-01;7.60E-01;3.04E-02;;
18;;3450;6.90E-01;7.20E-01;2.88E-02;;
18;;3451;6.90E-01;7.20E-01;2.88E-02;;
19;;3452;6.90E-01;7.60E-01;3.04E-02;;
18;;3453;6.91E-01;7.20E-01;2.88E-02;;
18;;3454;6.91E-01;7.20E-01;2.88E-02;;
18;;3455;6.91E-01;7.20E-01;2.88E-02;;
18;;3456;6.91E-01;7.20E-01;2.88E-02;;
17;;3457;6.91E-01;6.80E-01;2.72E-02;;
18;;3458;6.92E-01;7.20E-01;2.88E-02;;
17;;3459;6.92E-01;6.80E-01;2.72E-02;;
17;;3460;6.92E-01;6.80E-01;2.72E-02;;
17;;3461;6.92E-01;6.80E-01;2.72E-02;;
17;;3462;6.92E-01;6.80E-01;2.72E-02;;
17;;3463;6.93E-01;6.80E-01;2.72E-02;;
17;;3464;6.93E-01;6.80E-01;2.72E-02;;
17;;3465;6.93E-01;6.80E-01;2.72E-02;;
17;;3466;6.93E-01;6.80E-01;2.72E-02;;
16;;3467;6.93E-01;6.40E-01;2.56E-02;;
16;;3468;6.94E-01;6.40E-01;2.56E-02;;
16;;3469;6.94E-01;6.40E-01;2.56E-02;;
17;;3470;6.94E-01;6.80E-01;2.72E-02;;
16;;3471;6.94E-01;6.40E-01;2.56E-02;;
17;;3472;6.94E-01;6.80E-01;2.72E-02;;
16;;3473;6.95E-01;6.40E-01;2.56E-02;;
17;;3474;6.95E-01;6.80E-01;2.72E-02;;
16;;3475;6.95E-01;6.40E-01;2.56E-02;;
17;;3476;6.95E-01;6.80E-01;2.72E-02;;
16;;3477;6.95E-01;6.40E-01;2.56E-02;;
16;;3478;6.96E-01;6.40E-01;2.56E-02;;
16;;3479;6.96E-01;6.40E-01;2.56E-02;;
16;;3480;6.96E-01;6.40E-01;2.56E-02;;
16;;3481;6.96E-01;6.40E-01;2.56E-02;;
16;;3482;6.96E-01;6.40E-01;2.56E-02;;
16;;3483;6.97E-01;6.40E-01;2.56E-02;;
15;;3484;6.97E-01;6.00E-01;2.40E-02;;
16;;3485;6.97E-01;6.40E-01;2.56E-02;;
15;;3486;6.97E-01;6.00E-01;2.40E-02;;
15;;3487;6.97E-01;6.00E-01;2.40E-02;;
16;;3488;6.98E-01;6.40E-01;2.56E-02;;
15;;3489;6.98E-01;6.00E-01;2.40E-02;;
15;;3490;6.98E-01;6.00E-01;2.40E-02;;
15;;3491;6.98E-01;6.00E-01;2.40E-02;;
15;;3492;6.98E-01;6.00E-01;2.40E-02;;
15;;3493;6.99E-01;6.00E-01;2.40E-02;;
15;;3494;6.99E-01;6.00E-01;2.40E-02;;
15;;3495;6.99E-01;6.00E-01;2.40E-02;;
15;;3496;6.99E-01;6.00E-01;2.40E-02;;
15;;3497;6.99E-01;6.00E-01;2.40E-02;;
15;;3498;7.00E-01;6.00E-01;2.40E-02;;
15;;3499;7.00E-01;6.00E-01;2.40E-02;;
15;;3500;7.00E-01;6.00E-01;2.40E-02;;
14;;3501;7.00E-01;5.60E-01;2.24E-02;;
15;;3502;7.00E-01;6.00E-01;2.40E-02;;
13;;3503;7.01E-01;5.20E-01;2.08E-02;;
15;;3504;7.01E-01;6.00E-01;2.40E-02;;
14;;3505;7.01E-01;5.60E-01;2.24E-02;;
14;;3506;7.01E-01;5.60E-01;2.24E-02;;
14;;3507;7.01E-01;5.60E-01;2.24E-02;;
14;;3508;7.02E-01;5.60E-01;2.24E-02;;
14;;3509;7.02E-01;5.60E-01;2.24E-02;;
14;;3510;7.02E-01;5.60E-01;2.24E-02;;
14;;3511;7.02E-01;5.60E-01;2.24E-02;;
13;;3512;7.02E-01;5.20E-01;2.08E-02;;
14;;3513;7.03E-01;5.60E-01;2.24E-02;;
13;;3514;7.03E-01;5.20E-01;2.08E-02;;
14;;3515;7.03E-01;5.60E-01;2.24E-02;;
13;;3516;7.03E-01;5.20E-01;2.08E-02;;
13;;3517;7.03E-01;5.20E-01;2.08E-02;;
13;;3518;7.04E-01;5.20E-01;2.08E-02;;
13;;3519;7.04E-01;5.20E-01;2.08E-02;;
13;;3520;7.04E-01;5.20E-01;2.08E-02;;
12;;3521;7.04E-01;4.80E-01;1.92E-02;;
13;;3522;7.04E-01;5.20E-01;2.08E-02;;
12;;3523;7.05E-01;4.80E-01;1.92E-02;;
13;;3524;7.05E-01;5.20E-01;2.08E-02;;
12;;3525;7.05E-01;4.80E-01;1.92E-02;;
12;;3526;7.05E-01;4.80E-01;1.92E-02;;
12;;3527;7.05E-01;4.80E-01;1.92E-02;;
12;;3528;7.06E-01;4.80E-01;1.92E-02;;
12;;3529;7.06E-01;4.80E-01;1.92E-02;;
12;;3530;7.06E-01;4.80E-01;1.92E-02;;
12;;3531;7.06E-01;4.80E-01;1.92E-02;;
12;;3532;7.06E-01;4.80E-01;1.92E-02;;
12;;3533;7.07E-01;4.80E-01;1.92E-02;;
12;;3534;7.07E-01;4.80E-01;1.92E-02;;
12;;3535;7.07E-01;4.80E-01;1.92E-02;;
11;;3536;7.07E-01;4.40E-01;1.76E-02;;
11;;3537;7.07E-01;4.40E-01;1.76E-02;;
12;;3538;7.08E-01;4.80E-01;1.92E-02;;
12;;3539;7.08E-01;4.80E-01;1.92E-02;;
11;;3540;7.08E-01;4.40E-01;1.76E-02;;
11;;3541;7.08E-01;4.40E-01;1.76E-02;;
12;;3542;7.08E-01;4.80E-01;1.92E-02;;
11;;3543;7.09E-01;4.40E-01;1.76E-02;;
11;;3544;7.09E-01;4.40E-01;1.76E-02;;
11;;3545;7.09E-01;4.40E-01;1.76E-02;;
11;;3546;7.09E-01;4.40E-01;1.76E-02;;
11;;3547;7.09E-01;4.40E-01;1.76E-02;;
11;;3548;7.10E-01;4.40E-01;1.76E-02;;
11;;3549;7.10E-01;4.40E-01;1.76E-02;;
11;;3550;7.10E-01;4.40E-01;1.76E-02;;
11;;3551;7.10E-01;4.40E-01;1.76E-02;;
11;;3552;7.10E-01;4.40E-01;1.76E-02;;
11;;3553;7.11E-01;4.40E-01;1.76E-02;;
10;;3554;7.11E-01;4.00E-01;1.60E-02;;
10;;3555;7.11E-01;4.00E-01;1.60E-02;;
10;;3556;7.11E-01;4.00E-01;1.60E-02;;
10;;3557;7.11E-01;4.00E-01;1.60E-02;;
10;;3558;7.12E-01;4.00E-01;1.60E-02;;
10;;3559;7.12E-01;4.00E-01;1.60E-02;;
10;;3560;7.12E-01;4.00E-01;1.60E-02;;
10;;3561;7.12E-01;4.00E-01;1.60E-02;;
10;;3562;7.12E-01;4.00E-01;1.60E-02;;
10;;3563;7.13E-01;4.00E-01;1.60E-02;;
10;;3564;7.13E-01;4.00E-01;1.60E-02;;
9;;3565;7.13E-01;3.60E-01;1.44E-02;;
10;;3566;7.13E-01;4.00E-01;1.60E-02;;
9;;3567;7.13E-01;3.60E-01;1.44E-02;;
10;;3568;7.14E-01;4.00E-01;1.60E-02;;
9;;3569;7.14E-01;3.60E-01;1.44E-02;;
8;;3570;7.14E-01;3.20E-01;1.28E-02;;
9;;3571;7.14E-01;3.60E-01;1.44E-02;;
9;;3572;7.14E-01;3.60E-01;1.44E-02;;
9;;3573;7.15E-01;3.60E-01;1.44E-02;;
9;;3574;7.15E-01;3.60E-01;1.44E-02;;
8;;3575;7.15E-01;3.20E-01;1.28E-02;;
8;;3576;7.15E-01;3.20E-01;1.28E-02;;
9;;3577;7.15E-01;3.60E-01;1.44E-02;;
9;;3578;7.16E-01;3.60E-01;1.44E-02;;
9;;3579;7.16E-01;3.60E-01;1.44E-02;;
8;;3580;7.16E-01;3.20E-01;1.28E-02;;
8;;3581;7.16E-01;3.20E-01;1.28E-02;;
8;;3582;7.16E-01;3.20E-01;1.28E-02;;
8;;3583;7.17E-01;3.20E-01;1.28E-02;;
8;;3584;7.17E-01;3.20E-01;1.28E-02;;
9;;3585;7.17E-01;3.60E-01;1.44E-02;;
8;;3586;7.17E-01;3.20E-01;1.28E-02;;
8;;3587;7.17E-01;3.20E-01;1.28E-02;;
8;;3588;7.18E-01;3.20E-01;1.28E-02;;
7;;3589;7.18E-01;2.80E-01;1.12E-02;;
7;;3590;7.18E-01;2.80E-01;1.12E-02;;
8;;3591;7.18E-01;3.20E-01;1.28E-02;;
8;;3592;7.18E-01;3.20E-01;1.28E-02;;
7;;3593;7.19E-01;2.80E-01;1.12E-02;;
8;;3594;7.19E-01;3.20E-01;1.28E-02;;
8;;3595;7.19E-01;3.20E-01;1.28E-02;;
7;;3596;7.19E-01;2.80E-01;1.12E-02;;
7;;3597;7.19E-01;2.80E-01;1.12E-02;;
7;;3598;7.20E-01;2.80E-01;1.12E-02;;
7;;3599;7.20E-01;2.80E-01;1.12E-02;;
7;;3600;7.20E-01;2.80E-01;1.12E-02;;
6;;3601;7.20E-01;2.40E-01;9.60E-03;;
7;;3602;7.20E-01;2.80E-01;1.12E-02;;
7;;3603;7.21E-01;2.80E-01;1.12E-02;;
6;;3604;7.21E-01;2.40E-01;9.60E-03;;
6;;3605;7.21E-01;2.40E-01;9.60E-03;;
7;;3606;7.21E-01;2.80E-01;1.12E-02;;
6;;3607;7.21E-01;2.40E-01;9.60E-03;;
6;;3608;7.22E-01;2.40E-01;9.60E-03;;
6;;3609;7.22E-01;2.40E-01;9.60E-03;;
6;;3610;7.22E-01;2.40E-01;9.60E-03;;
6;;3611;7.22E-01;2.40E-01;9.60E-03;;
6;;3612;7.22E-01;2.40E-01;9.60E-03;;
6;;3613;7.23E-01;2.40E-01;9.60E-03;;
5;;3614;7.23E-01;2.00E-01;8.00E-03;;
6;;3615;7.23E-01;2.40E-01;9.60E-03;;
5;;3616;7.23E-01;2.00E-01;8.00E-03;;
6;;3617;7.23E-01;2.40E-01;9.60E-03;;
5;;3618;7.24E-01;2.00E-01;8.00E-03;;
6;;3619;7.24E-01;2.40E-01;9.60E-03;;
5;;3620;7.24E-01;2.00E-01;8.00E-03;;
5;;3621;7.24E-01;2.00E-01;8.00E-03;;
6;;3622;7.24E-01;2.40E-01;9.60E-03;;
5;;3623;7.25E-01;2.00E-01;8.00E-03;;
5;;3624;7.25E-01;2.00E-01;8.00E-03;;
6;;3625;7.25E-01;2.40E-01;9.60E-03;;
5;;3626;7.25E-01;2.00E-01;8.00E-03;;
5;;3627;7.25E-01;2.00E-01;8.00E-03;;
5;;3628;7.26E-01;2.00E-01;8.00E-03;;
5;;3629;7.26E-01;2.00E-01;8.00E-03;;
5;;3630;7.26E-01;2.00E-01;8.00E-03;;
5;;3631;7.26E-01;2.00E-01;8.00E-03;;
5;;3632;7.26E-01;2.00E-01;8.00E-03;;
5;;3633;7.27E-01;2.00E-01;8.00E-03;;
5;;3634;7.27E-01;2.00E-01;8.00E-03;;
5;;3635;7.27E-01;2.00E-01;8.00E-03;;
4;;3636;7.27E-01;1.60E-01;6.40E-03;;
4;;3637;7.27E-01;1.60E-01;6.40E-03;;
4;;3638;7.28E-01;1.60E-01;6.40E-03;;
4;;3639;7.28E-01;1.60E-01;6.40E-03;;
4;;3640;7.28E-01;1.60E-01;6.40E-03;;
4;;3641;7.28E-01;1.60E-01;6.40E-03;;
4;;3642;7.28E-01;1.60E-01;6.40E-03;;
4;;3643;7.29E-01;1.60E-01;6.40E-03;;
4;;3644;7.29E-01;1.60E-01;6.40E-03;;
4;;3645;7.29E-01;1.60E-01;6.40E-03;;
4;;3646;7.29E-01;1.60E-01;6.40E-03;;
4;;3647;7.29E-01;1.60E-01;6.40E-03;;
3;;3648;7.30E-01;1.20E-01;4.80E-03;;
4;;3649;7.30E-01;1.60E-01;6.40E-03;;
4;;3650;7.30E-01;1.60E-01;6.40E-03;;
3;;3651;7.30E-01;1.20E-01;4.80E-03;;
4;;3652;7.30E-01;1.60E-01;6.40E-03;;
3;;3653;7.31E-01;1.20E-01;4.80E-03;;
3;;3654;7.31E-01;1.20E-01;4.80E-03;;
3;;3655;7.31E-01;1.20E-01;4.80E-03;;
4;;3656;7.31E-01;1.60E-01;6.40E-03;;
3;;3657;7.31E-01;1.20E-01;4.80E-03;;
3;;3658;7.32E-01;1.20E-01;4.80E-03;;
3;;3659;7.32E-01;1.20E-01;4.80E-03;;
4;;3660;7.32E-01;1.60E-01;6.40E-03;;
3;;3661;7.32E-01;1.20E-01;4.80E-03;;
4;;3662;7.32E-01;1.60E-01;6.40E-03;;
3;;3663;7.33E-01;1.20E-01;4.80E-03;;
3;;3664;7.33E-01;1.20E-01;4.80E-03;;
3;;3665;7.33E-01;1.20E-01;4.80E-03;;
3;;3666;7.33E-01;1.20E-01;4.80E-03;;
3;;3667;7.33E-01;1.20E-01;4.80E-03;;
2;;3668;7.34E-01;8.00E-02;3.20E-03;;
3;;3669;7.34E-01;1.20E-01;4.80E-03;;
3;;3670;7.34E-01;1.20E-01;4.80E-03;;
3;;3671;7.34E-01;1.20E-01;4.80E-03;;
3;;3672;7.34E-01;1.20E-01;4.80E-03;;
3;;3673;7.35E-01;1.20E-01;4.80E-03;;
2;;3674;7.35E-01;8.00E-02;3.20E-03;;
2;;3675;7.35E-01;8.00E-02;3.20E-03;;
2;;3676;7.35E-01;8.00E-02;3.20E-03;;
2;;3677;7.35E-01;8.00E-02;3.20E-03;;
2;;3678;7.36E-01;8.00E-02;3.20E-03;;
3;;3679;7.36E-01;1.20E-01;4.80E-03;;
3;;3680;7.36E-01;1.20E-01;4.80E-03;;
2;;3681;7.36E-01;8.00E-02;3.20E-03;;
2;;3682;7.36E-01;8.00E-02;3.20E-03;;
2;;3683;7.37E-01;8.00E-02;3.20E-03;;
2;;3684;7.37E-01;8.00E-02;3.20E-03;;
3;;3685;7.37E-01;1.20E-01;4.80E-03;;
2;;3686;7.37E-01;8.00E-02;3.20E-03;;
3;;3687;7.37E-01;1.20E-01;4.80E-03;;
2;;3688;7.38E-01;8.00E-02;3.20E-03;;
2;;3689;7.38E-01;8.00E-02;3.20E-03;;
2;;3690;7.38E-01;8.00E-02;3.20E-03;;
1;;3691;7.38E-01;4.00E-02;1.60E-03;;
2;;3692;7.38E-01;8.00E-02;3.20E-03;;
2;;3693;7.39E-01;8.00E-02;3.20E-03;;
2;;3694;7.39E-01;8.00E-02;3.20E-03;;
2;;3695;7.39E-01;8.00E-02;3.20E-03;;
1;;3696;7.39E-01;4.00E-02;1.60E-03;;
2;;3697;7.39E-01;8.00E-02;3.20E-03;;
2;;3698;7.40E-01;8.00E-02;3.20E-03;;
1;;3699;7.40E-01;4.00E-02;1.60E-03;;
1;;3700;7.40E-01;4.00E-02;1.60E-03;;
1;;3701;7.40E-01;4.00E-02;1.60E-03;;
2;;3702;7.40E-01;8.00E-02;3.20E-03;;
1;;3703;7.41E-01;4.00E-02;1.60E-03;;
1;;3704;7.41E-01;4.00E-02;1.60E-03;;
2;;3705;7.41E-01;8.00E-02;3.20E-03;;
2;;3706;7.41E-01;8.00E-02;3.20E-03;;
1;;3707;7.41E-01;4.00E-02;1.60E-03;;
2;;3708;7.42E-01;8.00E-02;3.20E-03;;
1;;3709;7.42E-01;4.00E-02;1.60E-03;;
1;;3710;7.42E-01;4.00E-02;1.60E-03;;
1;;3711;7.42E-01;4.00E-02;1.60E-03;;
1;;3712;7.42E-01;4.00E-02;1.60E-03;;
1;;3713;7.43E-01;4.00E-02;1.60E-03;;
1;;3714;7.43E-01;4.00E-02;1.60E-03;;
2;;3715;7.43E-01;8.00E-02;3.20E-03;;
1;;3716;7.43E-01;4.00E-02;1.60E-03;;
1;;3717;7.43E-01;4.00E-02;1.60E-03;;
0;;3718;7.44E-01;0.00E+00;0.00E+00;;
1;;3719;7.44E-01;4.00E-02;1.60E-03;;
1;;3720;7.44E-01;4.00E-02;1.60E-03;;
1;;3721;7.44E-01;4.00E-02;1.60E-03;;
1;;3722;7.44E-01;4.00E-02;1.60E-03;;
1;;3723;7.45E-01;4.00E-02;1.60E-03;;
1;;3724;7.45E-01;4.00E-02;1.60E-03;;
1;;3725;7.45E-01;4.00E-02;1.60E-03;;
1;;3726;7.45E-01;4.00E-02;1.60E-03;;
0;;3727;7.45E-01;0.00E+00;0.00E+00;;
0;;3728;7.46E-01;0.00E+00;0.00E+00;;
1;;3729;7.46E-01;4.00E-02;1.60E-03;;
1;;3730;7.46E-01;4.00E-02;1.60E-03;;
0;;3731;7.46E-01;0.00E+00;0.00E+00;;
0;;3732;7.46E-01;0.00E+00;0.00E+00;;
1;;3733;7.47E-01;4.00E-02;1.60E-03;;
1;;3734;7.47E-01;4.00E-02;1.60E-03;;
0;;3735;7.47E-01;0.00E+00;0.00E+00;;
0;;3736;7.47E-01;0.00E+00;0.00E+00;;
0;;3737;7.47E-01;0.00E+00;0.00E+00;;
0;;3738;7.48E-01;0.00E+00;0.00E+00;;
0;;3739;7.48E-01;0.00E+00;0.00E+00;;
0;;3740;7.48E-01;0.00E+00;0.00E+00;;
0;;3741;7.48E-01;0.00E+00;0.00E+00;;
0;;3742;7.48E-01;0.00E+00;0.00E+00;;
1;;3743;7.49E-01;4.00E-02;1.60E-03;;
0;;3744;7.49E-01;0.00E+00;0.00E+00;;
0;;3745;7.49E-01;0.00E+00;0.00E+00;;
1;;3746;7.49E-01;4.00E-02;1.60E-03;;
